pl_name,hostname,discoverymethod,disc_year,sy_snum,sy_pnum,sy_dist,ra,dec,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass
"Kepler-997 b","Kepler-997","Transit",2016,1,1,467.56800000,289.2333767,49.9388952,2.70730671600,1.36000000,2.42000000,1709.00,6150.00,1.560000,1.220000
"HD 99109 b","HD 99109","Radial Velocity",2005,1,1,54.79010000,171.0715576,-1.5297610,439.29999000000,14.30000000,139.84520000,,5282.00,0.980000,0.760000
"WASP-158 b","WASP-158","Transit",2018,1,1,524.99300000,4.1463468,-10.9764226,3.65633300000,11.99363000,886.74570000,1590.00,6350.00,1.390000,1.380000
"WASP-145 A b","WASP-145 A","Transit",2018,2,1,91.29900000,322.2537644,-58.8361466,1.76903810000,10.08810000,282.86870000,1200.00,4900.00,0.680000,0.760000
"WASP-159 b","WASP-159","Transit",2018,1,1,715.38300000,68.1364792,-38.9682973,3.84040100000,15.46842000,174.80650000,1850.00,6120.00,2.110000,1.410000
"HD 89345 b","HD 89345","Transit",2018,1,1,132.34500000,154.6710977,10.1288464,11.81430000000,7.39794000,34.96130000,1089.00,5576.00,1.747000,1.157000
"CoRoT-20 c","CoRoT-20","Radial Velocity",2018,1,2,844.06100000,97.7204249,0.2268931,1675.00000000000,12.20000000,5403.11000000,,5880.00,1.020000,1.140000
"NGTS-2 b","NGTS-2","Transit",2018,1,1,356.39100000,215.1227617,-31.2020698,4.51116400000,17.87835500,235.19420000,1468.00,6478.00,1.702000,1.640000
"Kepler-1562 b","Kepler-1562","Transit",2016,1,1,2060.72000000,294.4556567,46.7435353,64.27377520000,3.55000000,12.30000000,554.00,5760.00,1.050000,1.020000
"K2-117 b","K2-117","Transit",2017,1,2,101.63200000,133.8557342,10.4692176,1.29160000000,2.03000000,4.78000000,868.00,3778.00,0.510000,0.540000
"DMPP-1 b","DMPP-1","Radial Velocity",2019,1,4,62.53880000,86.7761233,-10.6303217,18.57000000000,5.29000000,24.27000000,877.00,6196.00,1.260000,1.210000
"Kepler-1110 b","Kepler-1110","Transit",2016,1,1,726.82800000,291.8080645,38.6226615,9.69312032000,2.66000000,7.56000000,609.00,4781.00,0.700000,0.730000
"HD 153557 b","HD 153557","Radial Velocity",2022,1,3,17.94120000,254.4706516,47.3678558,7.29903000000,4.77000000,20.34101805,,4837.00,0.745171,0.790000
"Kepler-1170 b","Kepler-1170","Transit",2016,1,1,1050.45000000,292.1685422,43.7795963,9.98969327000,2.41000000,6.39000000,705.00,5069.00,0.760000,0.800000
"WASP-162 b","WASP-162","Transit",2018,1,1,310.84100000,168.2929079,-17.6577794,9.62468000000,11.20900000,1652.71600000,910.00,5300.00,1.110000,0.950000
"WASP-172 b","WASP-172","Transit",2018,1,1,538.11000000,199.4337420,-47.2375748,5.47743300000,17.59813000,149.38010000,1740.00,6900.00,1.910000,1.490000
"Kepler-392 b","Kepler-392","Transit",2014,1,2,681.42800000,288.6608260,43.3681938,5.34185300000,1.00000000,0.97200000,1125.00,5938.00,1.129000,0.874000
"K2-188 b","K2-188","Transit",2018,1,2,446.82100000,129.8137008,23.3574367,1.74216900000,1.35000000,2.39000000,1692.00,5977.00,1.190000,1.060000
"Kepler-324 e","Kepler-324","Transit",2021,1,4,501.57400000,286.4714473,49.6490933,13.97939968000,2.03862444,235.01400000,635.00,5191.00,0.826000,0.844000
"Kepler-194 b","Kepler-194","Transit",2014,1,3,1097.97000000,291.9714290,47.8640498,2.09228100000,1.51000000,2.89000000,1648.00,6089.00,1.025000,0.940000
"Kepler-157 d","Kepler-157","Transit",2016,1,3,773.71300000,291.0972257,38.8756049,7.02573474000,1.46000000,2.73000000,969.00,5866.00,1.030000,1.020000
"Kepler-763 c","Kepler-763","Transit",2023,1,3,962.45900000,292.1445534,47.1573604,4.09667624000,1.42000000,2.60000000,938.00,4999.00,0.843000,0.800000
"Kepler-236 c","Kepler-236","Transit",2014,1,2,288.76300000,283.8664285,39.8981928,23.96812700000,2.00000000,4.66000000,329.00,3750.00,0.510000,0.596005
"LHS 3154 b","LHS 3154","Radial Velocity",2023,1,1,15.76060000,241.6367309,40.9068221,3.71778000000,3.69000000,13.15000000,,2861.00,0.140500,0.111800
"Kepler-664 b","Kepler-664","Transit",2016,1,1,1210.12000000,288.7549029,48.2262030,2.52559331500,2.66000000,7.56000000,1406.00,5754.00,1.020000,1.010000
"HATS-9 b","HATS-9","Transit",2015,1,1,638.70000000,290.8101704,-20.1663771,1.91529100000,13.85000000,266.02371000,1746.00,5599.00,1.560000,1.100000
"DMPP-1 c","DMPP-1","Radial Velocity",2019,1,4,62.53880000,86.7761233,-10.6303217,6.58400000000,3.06000000,9.60000000,1239.00,6196.00,1.260000,1.210000
"Kepler-157 c","Kepler-157","Transit",2014,1,3,773.71300000,291.0972257,38.8756049,13.54050000000,2.24000000,5.65000000,779.00,5774.00,1.044000,0.950000
"Kepler-947 b","Kepler-947","Transit",2016,1,1,1730.78000000,294.3667312,42.2526408,26.96443170000,2.28000000,5.82000000,573.00,5508.00,0.870000,0.900000
"Kepler-758 e","Kepler-758","Transit",2016,1,4,1502.32000000,293.0846115,41.1354049,8.19347190000,1.53000000,2.96000000,1144.00,6228.00,1.420000,1.160000
"Kepler-679 b","Kepler-679","Transit",2016,1,1,922.24400000,296.0213374,50.5678019,12.39358604000,3.01000000,9.32000000,677.00,5403.00,0.840000,0.870000
"WASP-147 b","WASP-147","Transit",2018,1,1,436.09800000,359.1915117,-22.1532316,4.60273000000,12.49803500,87.40325000,1404.00,5702.00,1.429000,1.044000
"Kepler-1907 c","Kepler-1907","Transit",2021,1,2,292.11100000,280.7085829,47.3279236,14.86390018000,1.15547044,1.63000000,620.00,5159.00,0.800000,0.752000
"Kepler-934 b","Kepler-934","Transit",2016,1,1,608.73800000,290.2884494,43.7552623,55.67383090000,2.09000000,5.02000000,384.00,5001.00,0.770000,0.810000
"Kepler-1986 b","Kepler-1986","Transit",2023,1,1,912.08500000,292.9582727,42.8548909,19.54896660000,1.89000000,4.23000000,579.00,5549.00,0.732000,0.776000
"Kepler-1521 b","Kepler-1521","Transit",2016,1,1,206.98300000,292.6903779,37.8350549,47.14840805000,2.50000000,6.80000000,391.00,5042.00,0.760000,0.810000
"Kepler-189 c","Kepler-189","Transit",2014,1,2,591.53400000,287.5646296,44.3050662,20.13486600000,2.38000000,22.70000000,544.00,5235.00,0.750000,0.803000
"HD 135344 A b","HD 135344 A","Imaging",2025,2,1,141.59500000,228.9538416,-37.1489176,,16.25302201,3178.28407000,1585.00,9540.00,1.500000,2.320000
"HD 66428 b","HD 66428","Radial Velocity",2005,1,2,53.28170000,120.8691654,-1.1636019,2269.81726000000,12.40000000,3478.94974302,,5716.00,1.130000,1.010000
"Kepler-1468 c","Kepler-1468","Transit",2016,1,3,1899.24000000,293.5198289,41.2773671,3.54553021000,1.15000000,1.60000000,1448.00,5893.00,1.050000,1.040000
"K2-266 b","K2-266","Transit",2018,2,4,77.55860000,157.9356855,0.9372782,0.65852400000,3.30000000,11.26782377,1515.00,4285.00,0.703000,0.686000
"Kepler-1371 b","Kepler-1371","Transit",2016,1,2,515.33400000,288.8314251,47.5519753,3.44620390000,0.73000000,0.31500000,1015.00,5361.00,0.830000,0.870000
"HD 196067 b","HD 196067","Radial Velocity",2012,2,2,39.93460000,310.4364195,-75.3514992,3413.70000000000,12.40000000,3623.24383980,,6072.00,1.710000,1.160000
"Kepler-202 c","Kepler-202","Transit",2014,1,2,285.11100000,282.9734874,41.3217991,16.28249300000,1.85000000,4.08000000,505.00,4668.00,0.667000,0.683000
"K2-266 d","K2-266","Transit",2018,2,4,77.55860000,157.9356855,0.9372782,14.69700000000,2.93000000,8.90000000,538.30,4285.00,0.703000,0.686000
"K2-266 e","K2-266","Transit",2018,2,4,77.55860000,157.9356855,0.9372782,19.48200000000,2.73000000,14.30000000,490.10,4285.00,0.703000,0.686000
"Kepler-271 b","Kepler-271","Transit",2014,1,3,404.54200000,283.0029316,44.2841080,10.43547805000,1.23000000,2.04000000,759.00,5555.00,0.870000,0.900000
"Kepler-1834 b","Kepler-1834","Transit",2021,1,2,500.39500000,294.6646789,39.7838461,4.60301017800,1.45938340,2.73000000,848.00,4821.00,0.788000,0.765000
"Kepler-122 e","Kepler-122","Transit",2014,1,5,1027.45000000,291.1118647,39.9490248,37.99327300000,2.60000000,27.70000000,618.00,6050.00,1.216000,0.982000
"Kepler-974 b","Kepler-974","Transit",2016,1,2,134.31100000,285.0131082,40.2209547,4.19449651400,1.57000000,3.09000000,577.00,3687.00,0.500000,0.520000
"GJ 676 A d","GJ 676 A","Radial Velocity",2012,2,4,16.02720000,262.5448903,-51.6377777,3.60076000000,1.78000000,3.81394088,,3734.00,0.690000,0.626000
"Kepler-218 b","Kepler-218","Transit",2014,1,3,656.38000000,295.4128785,46.2665801,3.61933700000,1.48000000,2.79000000,1156.00,5502.00,1.063000,1.019000
"NGTS-3 A b","NGTS-3 A","Transit",2018,2,1,743.97200000,94.4447595,-35.7063640,1.67537280000,16.58932000,756.43540000,1434.44,5600.00,0.930000,1.017000
"K2-238 b","K2-238","Transit",2018,1,1,537.96300000,347.7043164,-7.8575592,3.20466000000,14.57170000,273.33380000,1587.00,5630.00,1.590000,1.190000
"Kepler-1387 b","Kepler-1387","Transit",2016,1,1,455.35800000,292.4403029,43.2093456,2.27952665600,0.93000000,0.74900000,1123.00,5046.00,0.770000,0.820000
"Kepler-234 b","Kepler-234","Transit",2014,1,2,1733.10000000,291.6535379,38.4946597,2.71150600000,3.70000000,13.20000000,1420.00,6224.00,1.113000,1.129000
"Kepler-525 b","Kepler-525","Transit",2016,1,1,992.85200000,296.1834239,47.3587776,18.68404933000,2.63000000,7.41000000,832.00,5573.00,1.150000,0.950000
"CoRoT-20 b","CoRoT-20","Transit",2011,1,2,844.06100000,97.7204249,0.2268931,9.24285000000,9.41556000,1366.66900000,1024.00,5880.00,1.020000,1.140000
"HD 18438 b","HD 18438","Radial Velocity",2023,1,1,224.14600000,46.5318358,79.4185800,803.00000000000,12.10000000,6674.39654700,,3860.00,88.475000,1.840000
"Kepler-1205 b","Kepler-1205","Transit",2016,1,1,698.48500000,290.2796734,41.5150499,1.07839035200,1.41000000,2.57000000,1667.00,5226.00,0.810000,0.840000
"Kepler-1067 c","Kepler-1067","Transit",2021,1,2,667.69300000,285.3873706,45.0490265,5.42583990100,1.74682428,3.70000000,973.00,5594.00,0.934000,0.981000
"EPIC 201841433 b","EPIC 201841433","Transit",2019,1,1,436.48800000,175.2067520,6.1348146,4.16980000000,1.04000000,1.12000000,,5053.00,0.628461,0.802000
"HATS-64 b","HATS-64","Transit",2018,1,1,1080.15000000,144.2876092,-29.8004440,4.90889700000,18.81991100,305.11680000,1793.00,6554.00,2.113000,1.564000
"HATS-65 b","HATS-65","Transit",2018,2,1,493.32000000,292.9397825,-26.7402021,3.10516100000,16.82470900,260.93843000,1634.00,6277.00,1.310000,1.257000
"K2-80 b","K2-80","Transit",2016,1,3,200.80200000,59.0374860,13.5590288,19.09180000000,2.01000000,4.70000000,,5441.00,0.870000,0.900000
"Kepler-1222 b","Kepler-1222","Transit",2016,1,1,415.21800000,294.8896160,49.3798215,1.91694425400,0.79000000,0.41800000,1246.00,5239.00,0.800000,0.840000
"K2-285 d","K2-285","Transit",2018,1,4,154.96100000,349.3843458,1.3001522,10.45582000000,2.48000000,6.50000000,619.90,4975.00,0.787000,0.830000
"K2-285 e","K2-285","Transit",2018,1,4,154.96100000,349.3843458,1.3001522,14.76289000000,1.95000000,10.70000000,500.90,4975.00,0.787000,0.830000
"HATS-60 b","HATS-60","Transit",2018,1,1,486.47400000,341.3640336,-14.9917747,3.56082900000,12.92397700,210.40346000,1528.00,5688.00,1.460000,1.097000
"Kepler-359 b","Kepler-359","Transit",2014,1,3,1443.21000000,293.2936129,42.1963497,25.56322200000,3.53000000,12.20000000,671.00,6248.00,1.086000,0.827000
"K2-369 b","K2-369","Transit",2022,1,1,185.55000000,329.7262534,-10.8750666,5.76161200000,1.31300000,2.28000000,,5682.00,0.881000,0.735000
"WASP-165 b","WASP-165","Transit",2018,1,1,602.23600000,357.5806472,-17.0775947,3.46550900000,14.12334000,209.13214000,1624.00,5599.00,1.750000,1.248000
"HD 4313 b","HD 4313","Radial Velocity",2009,1,1,136.30800000,11.4181301,7.8450492,356.21000000000,13.40000000,612.45841000,,4943.00,5.140000,1.630000
"Kepler-1056 b","Kepler-1056","Transit",2016,1,1,982.51000000,299.5259832,46.8992561,27.49560600000,3.01000000,9.32000000,590.00,6127.00,1.200000,1.120000
"Kepler-1554 b","Kepler-1554","Transit",2016,1,1,946.84700000,286.5760160,41.7415762,198.08877400000,2.90000000,8.75000000,288.00,5297.00,0.810000,0.840000
"HATS-59 b","HATS-59","Transit",2018,1,2,642.88400000,170.3243250,-22.3881770,5.41608100000,12.62133400,256.17098000,1128.00,5670.00,1.036000,1.038000
"K2-284 b","K2-284","Transit",2018,1,1,107.27200000,79.1407971,20.2549034,4.79506900000,2.78000000,8.15000000,653.00,4140.00,0.607000,0.630000
"Kepler-1107 b","Kepler-1107","Transit",2016,1,1,428.79800000,291.0499340,39.1416740,0.57103851800,1.34000000,2.36000000,1897.00,5268.00,0.820000,0.860000
"HD 457 b","HD 457","Radial Velocity",2022,1,1,55.03750000,2.2492922,-39.7372401,20324.58153000000,11.90000000,8445.33643080,,6114.04,1.281940,1.150000
"HD 112640 b","HD 112640","Radial Velocity",2020,1,1,323.33500000,194.2415171,67.2429122,613.20000000000,12.90000000,1589.15000000,,4155.00,39.000000,1.800000
"Kepler-1969 b","Kepler-1969","Transit",2021,1,1,1204.54000000,294.7842662,49.4920557,6.64752006500,1.68161001,3.47000000,999.00,6046.00,1.007000,1.111000
"Kepler-996 b","Kepler-996","Transit",2016,1,1,1216.58000000,291.9127633,41.5335891,3.77059058400,1.98000000,4.58000000,1272.00,6014.00,1.140000,1.090000
"TOI-172 b","TOI-172","Transit",2019,1,1,342.83100000,316.6318791,-26.6928654,9.47725000000,10.81668500,1722.63860000,1198.00,5645.00,1.777000,1.128000
"K2-85 b","K2-85","Transit",2016,1,1,97.21790000,59.4648290,18.4649505,0.68453862616,1.40000000,3.20000000,1355.00,4232.00,0.710000,0.700000
"Kepler-48 f","Kepler-48","Radial Velocity",2023,1,5,306.73800000,299.1393094,40.9489390,5219.68185400000,13.80000000,298.58099680,,5190.00,0.836000,0.916000
"Kepler-1385 b","Kepler-1385","Transit",2016,1,1,688.79500000,282.6313559,46.4810220,2.88879862000,0.85000000,0.54300000,1423.00,5732.00,1.290000,1.150000
"Kepler-8 b","Kepler-8","Transit",2010,1,1,1021.87000000,281.2881335,42.4510975,3.52249910000,15.87194400,187.51970000,1680.00,6213.00,1.486000,1.213000
"K2-291 b","K2-291","Transit",2019,1,1,90.05620000,76.4459400,21.5481990,2.22517700000,1.58900000,6.49000000,1278.00,5520.00,0.899000,0.934000
"HAT-P-25 b","HAT-P-25","Transit",2010,1,1,300.38400000,48.4354731,25.1973548,3.65281514000,12.72221500,180.84527000,1182.00,5519.00,0.919000,1.012000
"GJ 328 c","GJ 328","Radial Velocity",2023,1,2,20.52660000,133.7819507,1.5420011,241.80000000000,4.91000000,21.40000000,,3897.00,0.630000,0.650000
"K2-181 b","K2-181","Transit",2018,1,1,360.91100000,127.5541103,10.9101444,6.89410000000,2.69000000,7.70000000,949.00,5528.00,1.060000,0.960000
"Kepler-1039 b","Kepler-1039","Transit",2016,1,1,306.91000000,298.3266169,45.3154212,0.93488424200,1.46000000,2.73000000,2080.00,4870.00,0.740000,0.790000
"HATS-69 b","HATS-69","Transit",2018,1,1,414.53700000,289.2974275,-60.8917599,2.22525770000,10.59250500,183.38791000,1295.70,5137.00,0.878500,0.892000
"HATS-68 b","HATS-68","Transit",2018,1,1,603.95500000,15.0060770,-58.9047242,3.58622020000,13.80948800,410.00070000,1741.00,6147.00,1.748000,1.351000
"Kepler-1383 b","Kepler-1383","Transit",2016,1,1,1027.21000000,297.9447714,42.1918449,13.90935830000,1.41000000,2.57000000,928.00,6370.00,1.440000,1.260000
"Kepler-800 b","Kepler-800","Transit",2016,1,1,1019.26000000,286.5747697,44.7951858,14.13176026000,2.85000000,8.50000000,675.00,5315.00,0.820000,0.850000
"GJ 4276 b","GJ 4276","Radial Velocity",2019,1,1,21.33620000,336.3221454,59.4125030,13.35200000000,4.22000000,16.57000000,,3387.00,0.407000,0.406000
"Kepler-1484 b","Kepler-1484","Transit",2016,1,1,2879.83000000,292.6842738,38.1262604,30.45491360000,2.11000000,5.10000000,624.00,5730.00,0.920000,0.940000
"WASP-161 b","WASP-161","Transit",2018,1,1,343.08000000,126.3378248,-11.5009889,5.40604250000,12.81188700,791.39670000,1557.00,6400.00,1.712000,1.390000
"Kepler-172 e","Kepler-172","Transit",2014,1,4,828.59200000,283.3684093,41.8218390,35.11873600000,2.76000000,8.05000000,550.00,5526.00,1.085000,1.081000
"Kepler-1864 b","Kepler-1864","Transit",2021,1,1,298.89400000,289.6867653,41.5889178,3.88151001900,0.75408365,0.35300000,1156.00,5854.00,0.979000,1.030000
"HATS-70 b","HATS-70","Transit",2019,1,1,1458.83000000,109.1045212,-31.2443947,1.88823780000,15.51325600,4100.00700000,2730.00,7930.00,1.881000,1.780000
"WISPIT 1 b","WISPIT 1","Imaging",2025,2,2,230.00700000,117.7985550,-50.1376852,,12.40000000,3305.41543280,,4670.00,1.116100,0.720000
"Kepler-281 d","Kepler-281","Transit",2021,1,3,1745.45000000,294.1081465,44.7706524,148.27200320000,5.93747806,654.00000000,321.00,5717.00,0.884000,0.984000
"HD 1397 b","HD 1397","Transit",2018,1,1,79.57020000,4.4471631,-66.3589285,11.53533000000,11.50043400,131.89945000,1228.30,5521.00,2.336000,1.324000
"Kepler-988 b","Kepler-988","Transit",2016,1,1,304.88900000,290.7082585,42.2372245,17.76080053000,2.07000000,4.94000000,368.00,4005.00,0.530000,0.550000
"K2-285 b","K2-285","Transit",2018,1,4,154.96100000,349.3843458,1.3001522,3.47174500000,2.59000000,9.68000000,1088.90,4975.00,0.787000,0.830000
"Kepler-1694 b","Kepler-1694","Transit",2020,1,1,513.32900000,293.7936339,40.2410230,3.89526000000,1.17986031,1.76000000,956.00,4954.00,0.756284,0.820000
"Kepler-526 b","Kepler-526","Transit",2016,1,1,666.14600000,297.6509281,47.3962246,5.45849831600,1.99000000,4.62000000,1099.00,5894.00,1.140000,1.150000
"HD 47366 c","HD 47366","Radial Velocity",2016,1,2,84.35520000,99.4200181,-12.9856593,677.53000000000,13.50000000,483.73483545,,4866.00,7.300000,1.810000
"K2-245 b","K2-245","Transit",2018,1,1,456.06400000,185.1815630,-1.5909138,11.89307000000,4.34000000,17.40000000,923.00,5793.00,1.250000,0.830000
"Kepler-159 b","Kepler-159","Transit",2014,1,2,373.74400000,297.0702037,40.8687340,10.13962300000,2.38000000,6.26000000,447.00,4625.00,0.663000,0.628000
"Kepler-859 b","Kepler-859","Transit",2016,1,1,839.90300000,286.7418337,43.1901197,20.38177573000,3.09000000,9.75000000,528.00,5020.00,0.770000,0.810000
"K2-18 b","K2-18","Transit",2015,1,2,38.02660000,172.5601410,7.5878315,32.93962300000,2.37000000,8.92000000,284.00,3457.00,0.411000,0.359000
"HAT-P-35 b","HAT-P-35","Transit",2011,3,1,506.96500000,123.2507030,4.7870288,3.64670600000,14.93038800,335.62848000,1581.00,6096.00,1.435000,1.236000
"Kepler-208 d","Kepler-208","Transit",2014,1,4,775.32800000,293.8901979,42.5279413,11.13178600000,1.20000000,1.87000000,999.00,6092.00,1.314000,1.082000
"Kepler-1129 c","Kepler-1129","Transit",2016,1,2,1183.88000000,291.6044965,41.3093275,76.53695860000,2.73000000,7.90000000,503.00,5831.00,1.000000,1.000000
"HD 12235 b","HD 12235","Radial Velocity",2022,1,2,31.76270000,30.0391601,3.0959098,4.36305000000,3.23000000,10.48833743,,5986.00,1.801850,1.100000
"Kepler-364 b","Kepler-364","Transit",2014,1,2,891.46200000,281.5699998,47.3986233,25.74571800000,1.55000000,3.02000000,753.00,6108.00,1.284000,1.076000
"Kepler-524 b","Kepler-524","Transit",2016,1,2,1058.24000000,296.8591787,49.1620125,7.97419807000,1.91000000,4.31000000,974.00,6014.00,1.100000,1.090000
"Kepler-221 e","Kepler-221","Transit",2014,1,4,385.23100000,296.6547477,46.8352242,18.36991700000,2.63000000,7.86706000,582.00,5243.00,0.821000,0.854000
"HD 10180 g","HD 10180","Radial Velocity",2010,1,6,38.96070000,24.4731133,-60.5114881,604.67000000000,,3375.33768234,,5911.00,1.109000,1.060000
"HD 181433 c","HD 181433","Radial Velocity",2008,1,3,26.87620000,291.2873731,-66.4677838,962.00000000000,,2207.00045821,,4962.00,0.790000,0.780000
"HD 176986 b","HD 176986","Radial Velocity",2017,1,2,27.78430000,285.7739138,-11.0449410,6.48980000000,,1487.75477317,,4931.00,0.782000,0.789000
"HD 87816 b","HD 87816","Radial Velocity",2025,1,2,133.23300000,151.5296524,-52.1878679,484.17000000000,12.70000000,2142.16346318,,4989.00,9.000000,2.410000
"Kepler-1189 b","Kepler-1189","Transit",2016,1,1,782.85200000,298.4264116,47.9468194,3.78858982000,1.77000000,3.78000000,1158.00,6012.00,1.160000,1.110000
"Kepler-401 d","Kepler-401","Transit",2016,1,3,965.56000000,290.0827494,50.8634361,184.25640500000,2.27000000,5.77000000,380.00,6184.00,1.290000,1.170000
"GJ 422 b","GJ 422","Radial Velocity",2014,1,1,12.66310000,168.9810458,-57.5425629,20.12900000000,3.33000000,11.07000000,,3323.00,0.370328,0.350000
"24 Boo b","24 Boo","Radial Velocity",2018,1,1,95.98630000,217.1555242,49.8446488,30.33000000000,13.90000000,280.64248338,,4816.00,12.190000,1.050000
"WASP-164 b","WASP-164","Transit",2018,1,1,327.50600000,344.8735878,-60.4478194,1.77712550000,12.64375200,676.97790000,1610.00,5806.00,0.932000,0.946000
"K2-376 b","K2-376","Transit",2022,1,1,161.61000000,132.7193327,25.0380824,5.77647500000,1.73600000,3.66000000,,5937.00,1.149000,0.908000
"Kepler-563 b","Kepler-563","Transit",2016,1,1,565.20700000,292.4461832,46.2897548,22.18432708000,3.09000000,9.75000000,546.00,5066.00,0.770000,0.800000
"HD 173416 b","HD 173416","Radial Velocity",2008,1,1,132.18400000,280.9005676,36.5568570,322.03000000000,13.40000000,585.12209729,,4683.00,13.500000,2.000000
